
1060420000000019	LjMITE37	175	3	500	0	0.0	0.0	250	0	0.0	0.0	2000	150	0.50086	0.151879427178	5000	25	0.396144	0.0579352333559	
1060420000000019	LjRE64	24	3	500	0	0.0	0.0	250	0	0.0	0.0	2000	0	0.0	0.0	5000	24	1.53416666667	0.744565187804	
1060420000000019	LjUR67	9	3	500	0	0.0	0.0	250	0	0.0	0.0	2000	9	0.302388888889	0.208948661661	5000	0	0.0	0.0	
1060420000000019	LjRE61	8	3	500	0	0.0	0.0	250	0	0.0	0.0	2000	7	0.1995	0.0663141872345	5000	1	0.1254	0.0	
1069910000000018	LjRE1	702	3	500	272	21.9485955882	1.7507399481	250	430	45.0462511628	2.16200964053	2000	0	0.0	0.0	5000	0	0.0	0.0	
1069910000000018	LjRE42	310	3	500	0	0.0	0.0	250	0	0.0	0.0	2000	0	0.0	0.0	5000	310	0.502804516129	0.080320810658	
1069910000000018	LjUR28	46	3	500	0	0.0	0.0	250	0	0.0	0.0	2000	0	0.0	0.0	5000	46	0.189760869565	0.0311026245101	
1069910000000018	LjTR1	13	3	500	6	0.301333333333	0.145527393374	250	5	1.1936	0.612131227761	2000	0	0.0	0.0	5000	2	0.2031	0.0191	
108690000000034	LjRE54	97	3	500	11	12.2201818182	1.00085107585	250	8	22.817	0.586432434301	2000	66	3.65375757576	0.737349307884	5000	12	0.86135	0.492963812904	
108690000000034	LjRE56	8	3	500	1	0.196	0.0	250	2	2.406	0.046	2000	5	0.7432	0.135494132714	5000	0	0.0	0.0	
108690000000034	LjRE12	1	3	500	0	0.0	0.0	250	0	0.0	0.0	2000	1	4.6365	0.0	5000	0	0.0	0.0	
108690000000034	LjRE1	1	3	500	0	0.0	0.0	250	0	0.0	0.0	2000	1	4.124	0.0	5000	0	0.0	0.0	
1087900000000025	LjRE61	505	3	500	5	4.71	0.0	250	10	10.1856	0.359427099702	2000	403	0.50567617866	0.347227037201	5000	87	0.438468965517	0.042019085183	
1087900000000025	LjRE52	128	3	500	0	0.0	0.0	250	0	0.0	0.0	2000	111	0.528013513514	0.413810753736	5000	17	0.445717647059	0.0140414610977	
1087900000000025	LjMITE37	27	3	500	0	0.0	0.0	250	0	0.0	0.0	2000	1	0.918	0.0	5000	26	0.132769230769	0.0549569815627	
1087900000000025	LjRE27	4	3	500	0	0.0	0.0	250	0	0.0	0.0	2000	4	2.158125	0.733858669551	5000	0	0.0	0.0	
108930000000007	LjRE54	128	3	500	8	11.31825	0.935231756037	250	13	22.7307692308	0.998385631819	2000	93	3.51953763441	0.691240544615	5000	14	0.595571428571	0.297547334598	
108930000000007	LjRE56	19	3	500	4	0.231	0.0155884572681	250	6	2.678	0.289908031394	2000	6	0.618	0.0728668877703	5000	3	0.416266666667	0.427047704855	
108930000000007	LjRE12	1	3	500	0	0.0	0.0	250	0	0.0	0.0	2000	1	0.066	0.0	5000	0	0.0	0.0	
108930000000007	LjRE6	1	3	500	0	0.0	0.0	250	0	0.0	0.0	2000	1	2.253	0.0	5000	0	0.0	0.0	
119270000000009	LjRE14	13758	3	500	152	16.7248026316	0.318744433171	250	189	34.6083597884	0.245686335221	2000	7096	3.27115022548	0.927717366535	5000	6321	1.39094984971	0.841663931674	
119270000000009	LjRE27	421	3	500	0	0.0	0.0	250	0	0.0	0.0	2000	250	3.29448	0.679583804692	5000	171	0.990716959064	0.592671301369	
119270000000009	LjRE31	233	3	500	0	0.0	0.0	250	0	0.0	0.0	2000	107	0.894630841121	0.961916871145	5000	126	0.822979365079	0.34684379159	
119270000000009	LjUR56	171	3	500	8	3.8775	0.0132570735836	250	0	0.0	0.0	2000	128	0.24212109375	0.232032962924	5000	35	0.527337142857	0.0289127859577	
124230000000013	LjRE54	242	3	500	34	8.83682352941	1.0778546358	250	28	17.589	0.887062326688	2000	146	3.46936643836	1.06842127211	5000	34	0.817276470588	0.489990782662	
124230000000013	LjRE56	48	3	500	7	3.68771428571	0.459640143182	250	14	8.96085714286	0.338187365047	2000	20	0.5195	0.507142780684	5000	7	0.500942857143	0.021415538894	
124230000000013	LjUR16	1	3	500	0	0.0	0.0	250	0	0.0	0.0	2000	0	0.0	0.0	5000	1	0.5342	0.0	
124230000000013	LjDT022	1	3	500	0	0.0	0.0	250	0	0.0	0.0	2000	0	0.0	0.0	5000	1	0.6966	0.0	
130640000000031	LjRE19	1865	3	500	50	7.07724	1.01371648028	250	28	13.3494285714	0.973860191952	2000	1405	2.65021067616	1.00868180747	5000	382	0.564923560209	0.375478274021	
130640000000031	LjUR23	210	3	500	0	0.0	0.0	250	0	0.0	0.0	2000	0	0.0	0.0	5000	210	0.655052380952	0.147671015691	
130640000000031	LjRE33	44	3	500	0	0.0	0.0	250	0	0.0	0.0	2000	38	3.17584210526	0.415382181428	5000	6	0.429033333333	0.142053249014	
130640000000031	LjUR2	8	3	500	0	0.0	0.0	250	0	0.0	0.0	2000	3	0.905666666667	0.254322738967	5000	5	0.51308	0.00096	
14570000000015	LjRE41	8	3	500	5	8.1752	0.991149312667	250	3	13.4826666667	0.764110521383	2000	0	0.0	0.0	5000	0	0.0	0.0	
14570000000015	None0	0	3	500	0	0.0	0.0	250	0	0.0	0.0	2000	0	0.0	0.0	5000	0	0.0	0.0	
14570000000015	None1	0	3	500	0	0.0	0.0	250	0	0.0	0.0	2000	0	0.0	0.0	5000	0	0.0	0.0	
14570000000015	None2	0	3	500	0	0.0	0.0	250	0	0.0	0.0	2000	0	0.0	0.0	5000	0	0.0	0.0	
154740000000005	LjUR46	286	3	500	0	0.0	0.0	250	0	0.0	0.0	2000	202	0.584923267327	0.372540728457	5000	84	0.370066666667	0.17599665942	
154740000000005	LjMITE03	23	3	500	0	0.0	0.0	250	0	0.0	0.0	2000	0	0.0	0.0	5000	23	0.2994	0.0586788459031	
154740000000005	LjRE24	11	3	500	0	0.0	0.0	250	0	0.0	0.0	2000	11	0.2455	0.104632908086	5000	0	0.0	0.0	
154740000000005	LjUR55	11	3	500	0	0.0	0.0	250	0	0.0	0.0	2000	9	1.43383333333	0.000235702260395	5000	2	0.0266	0.0	
161000000000027	LjRE22	2332	3	500	357	8.85250980392	9.33489453358	250	231	14.5597922078	17.3076114845	2000	1570	1.63616464968	1.83346131669	5000	174	0.843011494253	0.306998901277	
161000000000027	LjMITE20	625	3	500	0	0.0	0.0	250	0	0.0	0.0	2000	481	0.187543659044	0.0731159913961	5000	144	0.526751388889	0.0289280164712	
161000000000027	LjMITE04	124	3	500	0	0.0	0.0	250	0	0.0	0.0	2000	75	0.05594	0.00702469928182	5000	49	0.577889795918	0.000551156445792	
161000000000027	LjRE27	17	3	500	0	0.0	0.0	250	0	0.0	0.0	2000	13	2.56207692308	1.22426913592	5000	4	0.7412	0.327704012792	
305040000000028	LjRE22	1109	3	500	0	0.0	0.0	250	0	0.0	0.0	2000	6	3.061	1.84305324123	5000	1103	1.39513291024	0.771176494901	
305040000000028	LjRE36	116	3	500	6	0.012	1.73472347598e-18	250	6	0.980666666667	0.010434983895	2000	77	0.681006493506	0.171481408131	5000	27	0.81997037037	0.268454698316	
305040000000028	LjRE39	103	3	500	1	0.0	0.0	250	3	1.0	0.0	2000	71	0.693211267606	0.158427454006	5000	28	0.895778571429	0.0916424626982	
305040000000028	LjRE31	9	3	500	0	0.0	0.0	250	0	0.0	0.0	2000	3	0.9575	0.168461172579	5000	6	0.9591	0.138632547886	
31100000000017	LjRE24	2	3	500	1	16.188	0.0	250	1	35.424	0.0	2000	0	0.0	0.0	5000	0	0.0	0.0	
31100000000017	None0	0	3	500	0	0.0	0.0	250	0	0.0	0.0	2000	0	0.0	0.0	5000	0	0.0	0.0	
31100000000017	None1	0	3	500	0	0.0	0.0	250	0	0.0	0.0	2000	0	0.0	0.0	5000	0	0.0	0.0	
31100000000017	None2	0	3	500	0	0.0	0.0	250	0	0.0	0.0	2000	0	0.0	0.0	5000	0	0.0	0.0	
375340000000029	LjUR70	10	3	500	0	0.0	0.0	250	0	0.0	0.0	2000	0	0.0	0.0	5000	10	0.4056	5.55111512313e-17	
